ID,BLEU,ROUGE-1,ROUGE-2,ROUGE-L,METEOR,CER,WER
14022,100.0,100.0,96.88,100.0,100.0,0.0,0.0
17641,100.0,100.0,98.84,100.0,100.0,0.0,0.0
12330,100.0,100.0,93.75,100.0,100.0,0.0,0.0
25642,100.0,100.0,98.77,100.0,100.0,0.0,0.0
7875,100.0,100.0,100.0,100.0,100.0,0.0,0.0
18083,100.0,100.0,100.0,100.0,100.0,0.0,0.0
16443,100.0,100.0,100.0,100.0,100.0,0.0,0.0
1739,100.0,100.0,100.0,100.0,100.0,0.0,0.0
11409,100.0,100.0,96.88,100.0,100.0,0.0,0.0
5344,100.0,100.0,100.0,100.0,100.0,0.0,0.0
14188,100.0,100.0,100.0,100.0,100.0,0.0,0.0
13995,100.0,100.0,100.0,100.0,100.0,0.0,0.0
17047,100.0,100.0,95.83,100.0,100.0,0.0,0.0
7588,100.0,100.0,97.92,100.0,100.0,0.0,0.0
12934,100.0,100.0,92.31,100.0,100.0,0.0,0.0
6610,100.0,100.0,98.25,100.0,100.0,0.0,0.0
20376,100.0,100.0,100.0,100.0,100.0,0.0,0.0
18708,100.0,100.0,97.56,100.0,100.0,0.0,0.0
4829,100.0,100.0,98.59,100.0,100.0,0.0,0.0
19347,100.0,100.0,95.0,100.0,100.0,0.0,0.0
17567,100.0,100.0,95.35,100.0,100.0,0.0,0.0
8290,100.0,100.0,100.0,100.0,100.0,0.0,0.0
14742,100.0,100.0,97.83,100.0,100.0,0.0,0.0
19835,100.0,100.0,95.45,100.0,100.0,0.0,0.0
20973,100.0,100.0,100.0,100.0,100.0,0.0,0.0
23508,100.0,100.0,98.08,100.0,100.0,0.0,0.0
22995,100.0,100.0,96.92,100.0,100.0,0.0,0.0
2718,100.0,100.0,100.0,100.0,100.0,0.0,0.0
7482,100.0,100.0,100.0,100.0,100.0,0.0,0.0
11923,100.0,100.0,96.36,100.0,100.0,0.0,0.0
24906,100.0,100.0,98.08,100.0,100.0,0.0,0.0
19870,100.0,100.0,97.62,100.0,100.0,0.0,0.0
19958,100.0,100.0,89.39,100.0,100.0,0.0,0.0
21651,100.0,100.0,100.0,100.0,100.0,0.0,0.0
20446,100.0,100.0,100.0,100.0,100.0,0.0,0.0
4807,100.0,100.0,97.78,100.0,100.0,0.0,0.0
11927,100.0,100.0,100.0,100.0,100.0,0.0,0.0
20483,100.0,100.0,100.0,100.0,100.0,0.0,0.0
2460,100.0,100.0,92.13,100.0,100.0,0.0,0.0
16583,100.0,100.0,100.0,100.0,100.0,0.0,0.0
14996,100.0,100.0,98.0,100.0,100.0,0.0,0.0
19705,100.0,100.0,97.37,100.0,100.0,0.0,0.0
22556,100.0,100.0,100.0,100.0,100.0,0.0,0.0
6830,100.0,100.0,96.59,100.0,100.0,0.0,0.0
8059,100.0,100.0,96.72,100.0,100.0,0.0,0.0
1334,100.0,100.0,100.0,100.0,100.0,0.0,0.0
21276,100.0,100.0,90.0,100.0,100.0,0.0,0.0
13428,100.0,100.0,94.44,100.0,100.0,0.0,0.0
3450,100.0,100.0,94.0,100.0,100.0,0.0,0.0
16065,100.0,100.0,91.11,100.0,100.0,0.0,0.0
21463,100.0,100.0,100.0,100.0,100.0,0.0,0.0
19967,100.0,100.0,98.75,100.0,100.0,0.0,0.0
20665,100.0,100.0,100.0,100.0,100.0,0.0,0.0
6888,100.0,100.0,100.0,100.0,100.0,0.0,0.0
6520,100.0,100.0,98.7,100.0,100.0,0.0,0.0
11257,100.0,100.0,98.31,100.0,100.0,0.0,0.0
6586,100.0,100.0,95.16,100.0,100.0,0.0,0.0
24997,100.0,100.0,100.0,100.0,100.0,0.0,0.0
6293,100.0,100.0,95.0,100.0,100.0,0.0,0.0
2703,100.0,100.0,98.75,100.0,100.0,0.0,0.0
4193,100.0,100.0,100.0,100.0,100.0,0.0,0.0
15569,100.0,100.0,100.0,100.0,100.0,0.0,0.0
26001,100.0,100.0,100.0,100.0,100.0,0.0,0.0
